CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC
6.6747,0.2088,88.9783,2.9259,2.5952,8.4763,2.5817,82.309
6.6916,0.216,94.8141,1.0863,1.0395,8.1969,2.5522,81.8123
6.7361,0.2226,93.7,0.8132,0.7847,7.5879,2.5017,82.7862
6.7565,0.2369,96.6981,1.0552,1.0859,7.0669,2.4873,84.5884
6.7547,0.2671,98.735,1.2478,1.246,7.9889,2.4833,87.0549
6.7577,0.2778,98.2637,1.265,1.2321,9.4414,2.4769,88.8566
6.7594,0.2759,97.3994,1.3002,1.2462,9.2561,2.472,90.0283
6.7616,0.279,98.4065,1.2927,1.2648,8.5388,2.4606,91.1185
6.763,0.2968,100.1545,0.6639,0.5965,8.1467,2.4553,92.8412
6.759,0.2991,100.6115,0.6962,0.6761,7.6486,2.4601,94.3844
6.7649,0.2921,98.5799,1.1134,1.1023,7.6391,2.4335,95.6434
6.7672,0.2969,96.042,1.4697,1.399,8.0978,2.3971,95.7941
6.7287,0.3016,93.8813,1.6388,1.5612,8.6766,2.4346,94.9365
6.6451,0.2977,92.4333,1.5829,1.4947,8.7984,2.4884,93.133
6.6142,0.2814,91.7729,1.3269,1.2592,8.3858,2.4978,91.2529
6.6328,0.2784,93.2506,1.3038,1.2466,7.6685,2.519,90.2652
6.6453,0.2791,96.4243,1.268,1.2239,7.2796,2.5071,90.1879
6.6524,0.2807,98.5403,1.518,1.4437,7.3684,2.4818,90.7035
6.6462,0.2815,97.4806,1.6326,1.5302,7.9111,2.4773,91.6463
6.636,0.2762,96.5119,1.5724,1.4681,8.6915,2.4887,92.2962
6.6258,0.2765,97.9814,1.4722,1.38,8.3818,2.5102,92.7256
6.6207,0.2755,97.7946,1.3805,1.3078,7.3281,2.4989,92.8448
6.6254,0.2799,97.2629,1.2982,1.2398,7.175,2.4805,92.928
6.631,0.2828,98.3989,1.1317,1.0796,7.5869,2.4608,93.0818
6.637,0.2766,98.1539,1.016,0.95,7.4731,2.4476,93.1665
6.639,0.2738,96.7846,1.0636,0.9958,7.0581,2.451,92.9723
6.6373,0.2723,97.9735,1.2495,1.212,6.9251,2.4618,92.1066
6.6399,0.2697,98.2028,1.1888,1.1021,6.8829,2.4811,91.3723
6.6423,0.2689,97.784,1.3794,1.3142,7.0583,2.4834,90.8714
6.6431,0.2658,97.238,1.4162,1.3521,7.1062,2.4777,90.8309
6.6558,0.2715,95.1145,1.3735,1.3081,6.9247,2.4739,91.0938
6.6687,0.2687,93.9656,1.2862,1.2277,6.9864,2.4715,91.3879
6.668,0.264,94.481,1.29,1.2401,6.8231,2.4679,92.0541
6.6608,0.2731,95.1606,1.3432,1.2969,6.6129,2.4672,91.678
6.6518,0.2784,95.3839,1.3369,1.2935,6.9309,2.4767,91.6503
6.6617,0.2693,96.3655,1.3334,1.2939,7.1684,2.4768,91.877
6.6691,0.2709,96.5635,1.3015,1.2647,7.2233,2.4724,91.8358
6.6605,0.271,95.7194,1.229,1.1892,7.2156,2.4533,91.4561
6.6523,0.2694,94.4264,1.3814,1.33,7.272,2.4199,91.1982
6.6308,0.2748,92.6491,1.4503,1.43,7.223,2.4508,91.1485
6.6063,0.2817,93.3931,1.2119,1.163,6.889,2.467,90.6067
6.5984,0.2833,94.8714,1.1963,1.1588,6.7607,2.4795,90.1612
6.5961,0.283,92.4586,1.3194,1.2872,6.76,2.4932,89.9126
6.5939,0.2743,92.804,1.2379,1.2278,6.7754,2.4837,89.8727
6.5998,0.2653,95.9173,1.2374,1.2169,6.9332,2.4748,89.8521
6.6003,0.2598,98.2012,1.388,1.3463,6.9514,2.4725,89.8161
6.5578,0.2646,94.728,2.7563,2.4823,7.2117,2.4867,90.3306
6.4623,0.2679,90.3125,4.1127,3.7197,7.7203,2.4809,91.3147
6.4179,0.2524,84.1929,5.538,5.0201,8.6755,2.5235,92.2557
6.4231,0.2447,63.7363,12.9891,11.7466,10.5347,2.7829,93.1202
6.4177,0.237,47.6674,9.0543,7.4192,12.6167,2.9783,92.5166
6.4152,0.2043,50.3673,6.7303,5.8597,13.1632,2.9428,91.6063
6.4418,0.2055,65.645,5.2147,4.8253,10.964,2.7163,90.3359
6.492,0.2491,84.1272,5.2383,4.8956,8.0878,2.5217,89.9012
6.5155,0.2486,97.2009,2.3248,2.0234,7.0871,2.4743,89.7963
6.5195,0.2298,100.9323,1.2728,1.2012,7.2722,2.4738,89.6627
6.5299,0.2422,99.9376,1.2204,1.1941,7.5558,2.4788,89.2209
6.5386,0.254,99.2783,1.4736,1.4202,8.0125,2.5059,88.5887
6.5388,0.2607,99.1597,1.4387,1.3824,8.4016,2.5196,88.0215
6.5237,0.2638,100.3814,1.4161,1.3579,7.573,2.5081,87.7666
6.5021,0.2485,101.2719,1.5815,1.5065,6.5973,2.4995,87.7764
6.4958,0.2483,98.1222,1.6204,1.5384,6.4556,2.4885,87.9075
6.4964,0.261,93.4174,1.4347,1.3545,6.5918,2.4718,88.2516
6.4984,0.2633,90.7661,1.4438,1.38,6.7874,2.4817,88.5312
6.5075,0.2619,93.2058,1.4849,1.4115,6.9107,2.4936,88.7868
6.5083,0.2615,98.519,1.554,1.4762,7.1416,2.4809,89.2758
6.503,0.2635,101.5732,1.5611,1.4787,7.4266,2.4851,89.4884
6.5017,0.2636,101.1148,1.6003,1.5163,7.5609,2.4932,89.499
6.4894,0.2665,99.7047,1.528,1.4485,7.3308,2.4825,89.2705
6.4714,0.2678,97.5651,1.5323,1.464,7.1567,2.4794,88.5583
6.4745,0.2691,91.6055,1.6632,1.6319,7.9949,2.5263,87.1688
6.3131,0.2571,24.3048,1.3622,1.4345,9.3432,2.6816,74.708
6.3029,0.2384,27.8169,0.6725,0.7703,8.0327,2.6549,73.9541
6.2914,0.2125,33.466,0.6561,0.7501,7.5712,2.6412,73.8459
6.2929,0.2001,38.0607,0.7622,0.8866,7.9747,2.6273,74.22
6.3098,0.214,39.2187,0.9481,1.0915,8.9813,2.6368,74.7996
6.3209,0.2371,38.7611,1.0871,1.2358,10.2989,2.6274,75.7317
6.3171,0.2535,36.4222,0.9453,0.99,10.5861,2.524,76.6008
6.2997,0.2533,32.8549,0.7536,0.7603,9.7997,2.4418,78.0034
6.2961,0.2413,31.1681,0.4791,0.5705,7.8582,2.432,78.8635
6.2978,0.2252,29.6973,0.5804,0.7253,6.3666,2.4101,79.8567
6.3002,0.214,28.7045,0.7476,0.8559,6.8795,2.4114,80.5818
6.3245,0.2174,28.613,0.6679,0.7219,8.7418,2.4439,81.3713
6.3464,0.2259,30.45,0.5776,0.6598,9.2386,2.4517,81.7971
6.3587,0.2265,37.2173,0.612,0.6701,7.8001,2.4746,81.858
6.3747,0.2147,54.5446,0.7132,0.7519,7.2814,2.5132,81.8245
6.4181,0.2143,66.3098,1.1673,1.2349,8.9046,2.5276,81.7834
6.4576,0.2424,68.3603,1.73,1.7923,10.816,2.5475,81.8223
6.4515,0.2775,69.7213,1.7981,1.8362,12.3766,2.6633,81.0953
6.4214,0.2896,65.9618,1.6693,1.7167,12.3961,2.7693,79.3668
6.4088,0.2995,60.9713,1.3632,1.4446,11.7258,2.7883,76.6683
6.3848,0.318,60.0794,1.0063,0.9616,12.4912,2.8683,74.593
6.3406,0.3171,59.6079,1.1908,1.1821,13.3329,3.062,73.0079
6.3261,0.3215,56.4866,1.9828,1.9688,12.5485,3.1656,72.0201
6.335,0.3246,48.4489,2.2386,2.208,11.713,3.0424,71.9652
6.3417,0.308,42.2697,1.664,1.6245,12.3471,2.9317,72.9698
6.3505,0.3167,42.5095,1.2175,1.2075,13.7177,2.939,74.5324
6.3641,0.3575,43.9393,1.1003,1.1257,13.7645,2.9899,75.0671
6.3673,0.3725,41.1048,1.3677,1.4402,12.4421,2.8879,74.9035
6.3723,0.3697,35.5567,1.2875,1.3407,11.5379,2.785,74.9452
6.368,0.3673,33.5895,0.9324,0.986,11.2046,2.7893,76.0578
6.3522,0.3509,33.1576,0.8056,0.8735,9.0269,2.7042,77.6061
6.3376,0.3171,30.5586,0.8764,0.9657,6.1606,2.5349,79.0652
6.3401,0.2825,30.1836,0.802,0.8559,5.2103,2.4468,80.0985
6.3595,0.2867,33.1562,0.7259,0.7397,5.2925,2.394,80.508
6.3733,0.2997,34.9066,0.779,0.8563,6.052,2.4242,80.2809
6.3928,0.2695,37.1351,1.0328,1.0725,8.3686,2.5741,78.9883
6.4079,0.2417,42.4593,1.1749,1.2483,10.5719,2.7462,77.2318
6.4121,0.2205,45.2387,1.3826,1.5,11.2185,2.777,75.3493
6.4232,0.2034,44.6345,1.0147,1.2373,11.2234,2.6491,74.2087
6.4497,0.2124,43.7031,0.7978,0.9299,9.5999,2.5585,73.8163
6.4617,0.2541,41.3826,0.7188,0.7765,8.3988,2.5367,74.3055
6.4657,0.2808,37.5719,0.7042,0.7867,8.1373,2.5402,75.2526
6.4687,0.2868,36.068,0.7902,0.8688,7.8155,2.5517,76.3529
6.454,0.2907,36.5173,0.7882,0.8822,7.5256,2.5546,77.6107
6.4118,0.2797,36.3235,0.7134,0.8223,8.298,2.5848,78.9083
6.3573,0.2652,35.886,0.635,0.688,9.079,2.624,79.4137
6.3353,0.2577,36.3754,0.5915,0.6557,8.1433,2.6626,78.1556
6.342,0.2481,37.2002,0.5483,0.6003,6.7837,2.6012,75.3335
6.3454,0.2384,38.3498,0.6174,0.6552,6.3284,2.5208,71.7474
6.326,0.2253,39.3042,1.1839,1.1184,7.0024,2.4657,68.7924
6.2934,0.1941,38.9365,2.2691,2.4031,8.0775,2.4392,67.4304
6.2824,0.1715,36.7711,2.8486,2.9795,8.8164,2.5265,68.2082
6.2948,0.1585,35.1183,2.9664,3.1043,9.5733,2.6719,71.5265
6.2956,0.1546,34.8756,2.308,2.4169,9.1104,2.7187,74.827
6.287,0.1671,36.7051,1.9691,2.1091,7.7517,2.7602,78.8008
6.2773,0.187,41.7663,1.045,1.0832,7.4178,2.7264,81.6689
6.2477,0.182,47.9694,0.6102,0.6654,7.4561,2.4993,84.1033
6.2161,0.1892,50.2787,0.5549,0.5614,7.1401,2.3768,86.2568
6.2093,0.2303,50.1471,0.4925,0.5688,6.2675,2.3589,87.241
6.2084,0.2513,50.1022,0.4853,0.5479,5.6656,2.3406,87.5825
6.2105,0.2463,48.6846,0.4692,0.5301,6.0523,2.3444,87.3466
6.2102,0.2423,47.7833,0.4821,0.5389,7.6165,2.3419,87.6097
6.2092,0.2382,49.1925,0.5019,0.5652,8.5095,2.3039,87.8703
6.2114,0.2407,49.6225,0.5006,0.5832,7.0429,2.3078,87.8404
6.2179,0.2405,46.2946,0.4556,0.5233,5.9875,2.3408,87.4407
6.2219,0.2311,42.5244,0.3944,0.4371,6.0681,2.3814,86.4645
6.2253,0.2318,41.6019,0.3898,0.4437,6.0444,2.4081,85.3047
6.2269,0.242,41.9995,0.4255,0.4789,6.2373,2.4193,83.4831
6.234,0.2541,43.6202,0.4987,0.6377,6.564,2.4198,82.478
6.2714,0.2718,52.6198,0.9228,1.0038,6.88,2.4105,82.1943
6.3559,0.2996,72.0394,1.7797,2.0362,7.0669,2.454,82.4816
6.4328,0.2999,86.6807,2.1433,2.0678,6.763,2.4955,83.3447
6.4595,0.2891,91.8527,1.9665,1.9402,6.0389,2.4942,84.2406
6.4636,0.3026,91.721,1.5769,1.6419,5.6986,2.4891,85.3804
6.4609,0.3224,87.2724,1.5685,1.6273,7.5775,2.5188,85.7548
6.4732,0.3363,81.8224,1.7077,1.7775,11.4179,2.5806,85.7132
6.5079,0.3576,78.3774,1.7735,1.8378,12.1275,2.6172,85.0116
6.5327,0.3612,77.2471,1.7703,1.8949,9.7336,2.6268,84.8068
6.5209,0.3641,74.9642,1.1366,1.1441,8.6423,2.642,84.1203
6.4959,0.374,67.9964,0.6977,0.7067,8.6869,2.6999,81.7573
6.4734,0.3691,60.5133,0.638,0.7154,7.936,2.7765,76.6554
6.4375,0.3559,51.3479,0.6225,0.6639,6.8273,2.7797,73.1436
6.3931,0.3441,39.05,0.7681,0.9341,6.4202,2.7188,71.1922
6.3738,0.2642,31.7733,1.6428,1.8077,6.7673,2.6675,70.6637
6.3314,0.1514,27.7679,1.054,1.3064,8.2387,2.5827,71.3951
6.2551,0.1148,23.9266,0.6837,0.8526,9.5802,2.4717,73.2166
6.2117,0.113,23.5122,0.5311,0.5961,8.0136,2.4285,74.6975
6.2157,0.1062,25.0036,0.4665,0.5564,5.4381,2.431,76.019
6.2314,0.1276,24.1038,0.4446,0.551,5.2807,2.4053,76.5523
6.1835,0.1625,19.955,0.4465,0.5444,7.0846,2.3313,76.7763
6.1085,0.181,15.1344,0.4754,0.568,8.3916,2.2681,76.7977
6.0885,0.1858,12.0661,0.362,0.4529,8.0985,2.2521,76.862
6.1357,0.1839,11.0125,0.2899,0.3399,6.501,2.2601,76.7513
6.1943,0.1836,10.899,0.282,0.3443,5.4899,2.2492,76.6842
6.201,0.1841,11.3362,0.3222,0.3957,6.0085,2.2278,76.6129
6.116,0.1785,11.7998,0.3153,0.3798,5.7751,2.2276,76.5298
6.0248,0.1728,11.9361,0.2624,0.3074,4.8295,2.2669,76.1205
6.0017,0.1723,11.8196,0.2463,0.2895,4.3613,2.3001,75.7577
5.9947,0.1718,11.915,0.2389,0.2887,4.1339,2.3015,75.7146
5.9813,0.17,12.1375,0.292,0.347,4.1053,2.2919,76.0825
5.9826,0.1665,12.1383,0.2978,0.3368,4.1414,2.2904,76.343
5.9896,0.1638,11.6559,0.3051,0.3454,4.0757,2.3025,76.4506
5.9914,0.1643,11.0064,0.3128,0.3545,3.9653,2.3082,76.3902
5.9892,0.1593,11.0451,0.3383,0.3769,3.9211,2.3066,76.1341
5.9916,0.1552,11.7345,0.3328,0.3699,3.9787,2.2939,75.5407
5.9911,0.1592,12.4207,0.3285,0.3715,3.8457,2.2804,75.0386
5.9924,0.1638,13.0014,0.3328,0.3736,3.9872,2.2735,74.8375
5.9933,0.164,12.1047,0.328,0.3776,4.0747,2.2819,74.8904
5.9887,0.1601,11.3517,0.3217,0.3717,4.1835,2.2851,74.7693
5.9832,0.1619,11.2323,0.2992,0.3452,4.2992,2.2829,74.4296
5.9838,0.1606,10.7209,0.3026,0.3467,4.2231,2.2924,73.9529
5.9915,0.1578,10.8447,0.3398,0.39,4.259,2.2916,73.6543
5.9929,0.1602,11.4383,0.3611,0.5013,4.3544,2.3078,73.6827
5.983,0.1595,12.8893,0.3971,0.6089,4.3798,2.3344,73.9566
5.988,0.159,12.9169,0.3428,0.4814,4.3699,2.3359,74.3686
5.9967,0.1585,11.9714,0.2927,0.3473,4.3457,2.3111,74.7279
5.997,0.1585,12.0908,0.2521,0.3131,4.3566,2.3049,74.9181
5.9903,0.1598,12.168,0.2748,0.3414,4.3512,2.3053,75.0171
5.9826,0.1641,12.2684,0.2965,0.3655,4.6494,2.3017,74.9902
5.9834,0.1662,12.0959,0.3101,0.3759,4.6174,2.3244,74.9411
5.9856,0.1621,11.6359,0.3116,0.362,4.3319,2.3266,75.0878
5.9856,0.1593,11.5476,0.2947,0.3372,4.182,2.3282,75.1826
5.985,0.1557,12.5841,0.2827,0.3172,4.1106,2.3167,75.1138
5.9798,0.1611,12.614,0.304,0.333,3.9665,2.2924,74.9087
5.9879,0.1659,12.2098,0.3018,0.3403,3.9995,2.292,74.6921
5.9905,0.1721,13.2912,0.2631,0.3187,4.1934,2.2959,74.5926
5.9895,0.1778,13.5499,0.2397,0.3035,4.1597,2.2941,74.6239
5.9922,0.1807,12.9066,0.251,0.3087,4.1831,2.2847,74.8034
5.9955,0.1767,12.636,0.3142,0.365,4.0568,2.2946,75.0641
5.9975,0.1728,13.0849,0.3989,0.4309,4.0884,2.2963,75.2712
5.9961,0.1738,13.9365,0.3584,0.3908,4.0556,2.2749,75.4085
5.9896,0.1693,13.9738,0.295,0.3403,3.8065,2.2756,75.5286
5.9858,0.1638,13.3009,0.2946,0.3336,3.9043,2.2785,75.6017
5.9873,0.1662,12.6049,0.2927,0.3198,4.1223,2.2778,75.6154
5.991,0.1725,13.0959,0.2907,0.3171,4.2079,2.2893,75.4873
5.9854,0.1744,13.6937,0.2934,0.3264,4.4936,2.3022,75.4044
5.9827,0.1722,13.7306,0.2714,0.3043,4.8356,2.3017,75.4766
5.9921,0.1709,13.0122,0.2481,0.2809,4.5441,2.2954,75.7016
5.9955,0.1686,12.4666,0.3136,0.3355,4.4619,2.3347,76.0542
5.9914,0.1647,12.5102,0.3603,0.413,7.3263,2.4567,76.3986
5.9942,0.1623,12.8302,0.395,0.4115,12.7268,2.5729,76.6701
5.9972,0.1651,12.6909,0.364,0.3919,10.9588,2.3928,76.9425
5.9925,0.1694,13.0008,0.307,0.3421,5.8722,2.3539,76.9721
5.983,0.1701,12.6431,0.2667,0.3157,4.2728,2.3899,76.9128
5.9854,0.1687,12.6123,0.2422,0.284,4.0571,2.3267,76.8485
5.9956,0.1636,13.6623,0.2422,0.284,4.1082,2.3049,76.8524
5.9973,0.1608,14.0521,0.2622,0.3243,4.1211,2.3044,76.9566
5.9874,0.1664,13.2071,0.285,0.3418,4.2103,2.2983,77.0478
5.9827,0.1756,12.6388,0.3351,0.4051,4.5387,2.2888,76.9706
5.9887,0.1804,12.5611,0.5786,0.6865,4.7794,2.2811,76.7201
5.9881,0.1811,12.0418,0.3192,0.3166,4.8331,2.2956,76.2305
5.9824,0.1814,11.4671,0.2272,0.2649,4.9338,2.3305,75.8425
5.9796,0.1789,11.3517,0.2431,0.2706,5.0285,2.3339,75.7397
5.9799,0.1798,11.4232,0.2562,0.2804,4.9814,2.336,75.9811
5.982,0.1846,11.6089,0.2775,0.2967,4.9458,2.3883,76.6576
5.9899,0.185,13.1214,0.2936,0.316,4.8467,2.4332,77.5116
5.9967,0.1808,14.957,0.3305,0.3623,4.7148,2.4473,78.2782
6.0011,0.1753,16.3651,0.3977,0.4098,4.5657,2.4135,78.9445
6.001,0.1718,18.5558,0.3994,0.4054,4.3432,2.3363,79.3842
5.9943,0.1738,20.4593,0.3777,0.3838,4.1683,2.288,79.486
5.9858,0.1793,21.9832,0.3528,0.3705,4.209,2.2748,79.314
5.9853,0.1822,23.1019,0.35,0.3685,4.4025,2.283,79.1921
5.9893,0.1834,22.5154,0.3501,0.387,4.4509,2.306,79.2691
5.9899,0.1854,22.0123,0.3691,0.403,4.4129,2.314,79.5
5.9905,0.1871,23.6138,0.3781,0.41,4.454,2.3078,79.7729
5.9896,0.1889,25.9204,0.3835,0.4112,4.4717,2.3027,80.1341
5.9908,0.1908,26.8873,0.3859,0.4123,4.5317,2.2928,80.4327
5.9886,0.1859,26.1484,0.3831,0.4099,4.6373,2.2892,80.6987
5.9844,0.1807,24.7696,0.3692,0.3963,4.499,2.2944,80.886
5.9823,0.184,24.6865,0.3467,0.3747,4.3943,2.2908,81.0304
5.9802,0.1879,24.9185,0.3484,0.3751,4.3247,2.2862,81.0416
5.9779,0.1887,26.1711,0.3511,0.3772,4.3208,2.2938,80.94
5.9854,0.1865,26.7869,0.3386,0.3629,4.9397,2.2997,80.7224
5.9948,0.1839,24.5337,0.36,0.3937,5.4576,2.2903,80.5684
5.995,0.1852,24.3173,0.3677,0.3987,5.0262,2.2835,80.4914
5.9946,0.1959,24.951,0.3588,0.389,4.4585,2.2816,80.8324
5.9916,0.2015,26.2171,0.3544,0.3816,4.3281,2.2862,81.1177
5.9926,0.1966,26.7104,0.362,0.3842,4.1702,2.2929,81.2743
5.9961,0.1926,25.6253,0.3473,0.3698,4.1764,2.2822,81.2393
5.9914,0.1903,25.7549,0.3397,0.3661,4.2297,2.278,81.2067
5.9865,0.1904,27.1416,0.41,0.4406,4.3931,2.2833,81.1577
5.9862,0.1956,31.6645,0.4232,0.4562,4.7004,2.2798,81.1171
5.9918,0.193,35.3446,0.4305,0.4615,4.8571,2.2854,81.146
5.9931,0.1963,38.871,0.434,0.468,4.6065,2.3037,81.2631
5.9853,0.1966,40.8089,0.4325,0.4706,4.8583,2.2937,81.3884
5.981,0.1965,42.0454,0.4281,0.4751,5.4062,2.3193,81.4063
5.9899,0.2039,38.7417,0.4314,0.4778,5.451,2.3587,81.3514
5.9964,0.2134,36.4955,0.4362,0.4841,5.3692,2.348,81.3498
5.9906,0.2108,34.999,0.4316,0.4869,5.2765,2.3446,81.3538
5.9862,0.2048,32.9001,0.4295,0.4916,5.1216,2.3477,81.3929
5.989,0.2055,30.3473,0.4313,0.4929,5.0807,2.3541,81.4702
5.9885,0.1976,28.9736,0.4169,0.4664,5.1906,2.3476,81.6306
5.9931,0.1958,30.1226,0.405,0.4389,5.3232,2.3311,81.855
5.9965,0.2054,30.8917,0.3908,0.4253,5.1308,2.3281,82.0696
5.9871,0.2001,30.2128,0.3595,0.4,4.8427,2.3127,82.2806
5.9869,0.2004,29.2554,0.3464,0.3878,4.592,2.3231,82.5217
5.9897,0.2027,27.837,0.3062,0.3471,4.6069,2.3043,82.7517
6.0004,0.1974,29.2068,0.2984,0.3478,4.7224,2.2828,82.8609
6.0055,0.1968,30.243,0.3158,0.3623,5.0061,2.2761,82.9752
6.0018,0.1994,27.6089,0.315,0.3574,5.3089,2.2625,83.2738
5.9943,0.1962,25.9381,0.3035,0.3444,5.4,2.2552,83.9666
5.9986,0.1983,26.8092,0.2828,0.3218,4.8945,2.2605,84.6855
5.9936,0.2067,27.2337,0.2662,0.3061,4.483,2.2632,85.6481
5.9856,0.2193,26.4026,0.276,0.317,4.5782,2.263,86.2883
5.985,0.2181,23.5916,0.2622,0.3071,4.5146,2.2615,86.6806
5.9842,0.2115,21.5358,0.2242,0.2662,4.5494,2.2557,86.5696
5.9901,0.2023,20.6326,0.2405,0.2802,4.3256,2.2296,86.4853
5.9894,0.2034,19.6023,0.2669,0.2982,4.068,2.208,86.1633
5.9877,0.2095,20.239,0.2647,0.2907,3.951,2.2095,86.0499
5.9932,0.2075,22.6231,0.2742,0.3034,4.0623,2.2245,85.8531
5.9967,0.2079,22.5506,0.3047,0.3183,4.3028,2.2324,85.536
6.0033,0.2084,21.1564,0.282,0.2944,4.2865,2.231,85.04
6.0063,0.209,22.0164,0.2589,0.2756,4.2145,2.2323,84.3972
6.0065,0.2087,23.0311,0.2611,0.2835,4.1488,2.2271,83.9682
6.0039,0.2052,22.669,0.2634,0.292,4.1638,2.2136,83.7287
6.0005,0.2013,23.0808,0.2791,0.3075,4.2026,2.2226,83.6615
6.0017,0.197,23.8428,0.2832,0.3043,4.1702,2.234,83.6726
5.999,0.2002,22.3881,0.2721,0.2999,4.172,2.2297,83.8591
5.9889,0.2069,20.646,0.2975,0.3278,4.087,2.2336,84.1167
5.9859,0.2101,20.112,0.281,0.307,4.094,2.2312,84.4489
5.9933,0.2094,20.4471,0.2731,0.292,4.161,2.219,84.373
5.9973,0.209,21.9579,0.268,0.292,4.0582,2.2238,84.2598
5.9944,0.2099,23.0372,0.2624,0.2855,4.0337,2.2441,84.0655
5.9918,0.2094,22.2934,0.2643,0.285,4.159,2.2557,83.9458
5.995,0.2085,21.221,0.2767,0.3046,4.2911,2.2509,83.7714
5.9976,0.2123,21.5461,0.289,0.31,4.2197,2.2421,83.6253
5.9977,0.2139,22.258,0.277,0.2952,4.0203,2.2387,83.4755
5.9992,0.2061,21.5286,0.2874,0.3079,4.0346,2.2362,83.3137
5.9983,0.198,21.1281,0.3167,0.3178,4.2757,2.2318,83.2262
5.9935,0.1982,22.3819,0.3008,0.307,4.3565,2.2419,83.2605
5.9879,0.2011,24.5932,0.278,0.2951,4.2217,2.2607,83.2913
5.9878,0.1984,25.8178,0.2799,0.2992,4.2425,2.2637,83.2415
5.9879,0.1963,25.4266,0.2832,0.3037,4.2978,2.2646,83.1331
5.9829,0.1992,24.5109,0.2854,0.3077,4.2824,2.2642,83.1066
5.9825,0.2019,24.1841,0.3004,0.3177,4.1516,2.2558,83.166
5.9912,0.2002,24.6828,0.2813,0.2988,3.9087,2.2528,83.1965
5.9937,0.2,24.8256,0.2573,0.2755,3.8182,2.2555,83.1846
5.9888,0.2011,24.4349,0.2534,0.2874,3.9003,2.2432,83.1072
5.9925,0.2,24.5866,0.2985,0.3187,3.9264,2.2282,83.0461
5.9939,0.2,24.4087,0.3464,0.3354,3.9935,2.236,83.0044
5.9929,0.2008,23.9271,0.3078,0.3031,3.9372,2.2565,82.9107
5.9934,0.196,23.3689,0.2515,0.267,3.9448,2.2652,82.875
5.9921,0.1927,22.5238,0.2754,0.2939,4.2811,2.2586,82.8219
5.9891,0.1948,22.2925,0.2983,0.3149,4.4119,2.2552,82.7786
5.9895,0.1946,21.9077,0.3044,0.319,4.3261,2.2514,82.6771
5.9966,0.1956,22.0125,0.3031,0.3131,4.1685,2.2536,82.5648
6.0017,0.1992,21.9418,0.307,0.315,4.1157,2.2551,82.4774
5.9955,0.1983,22.1639,0.3137,0.3219,4.2685,2.2407,82.4941
5.9958,0.199,22.634,0.2908,0.307,4.4049,2.2325,82.5706
5.9995,0.2049,23.3071,0.2595,0.2827,4.1868,2.2429,82.733
6.0039,0.2051,22.6771,0.249,0.2744,3.9474,2.25,82.8864
6.0058,0.2055,21.1363,0.2562,0.2897,4.023,2.243,83.0792
6.0065,0.2053,20.2362,0.2937,0.3217,4.1668,2.2316,83.2711
6.0022,0.1989,20.2923,0.2839,0.2944,4.0499,2.231,83.4891
5.9922,0.1979,20.5664,0.2628,0.2876,3.954,2.2307,83.677
5.9928,0.205,21.7246,0.2562,0.2847,4.0482,2.209,83.914
5.9976,0.2103,22.8518,0.2411,0.2682,3.9806,2.2182,84.1934
6.0043,0.2071,23.7473,0.2359,0.2575,4.2136,2.2071,84.4009
6.0104,0.2096,26.9705,0.2394,0.264,5.0373,2.3041,84.1263
6.026,0.2176,29.9522,0.247,0.2661,5.9348,2.4396,83.4066
6.0285,0.198,32.4064,0.3071,0.3548,5.7741,2.4472,82.1611
6.0271,0.1836,38.6242,0.3993,0.4261,4.8625,2.4196,80.6211
6.012,0.1943,40.663,0.7657,0.7895,4.6637,2.407,79.39
6.0049,0.175,40.3473,0.7918,0.7318,5.1747,2.3552,78.8863
6.0051,0.1872,35.7809,0.7006,0.6365,5.3364,2.3387,79.2409
5.9972,0.2261,31.0661,0.4494,0.4219,5.4825,2.348,80.4505
6.0024,0.2202,29.2828,0.3807,0.3527,5.1558,2.2972,81.6877
6.0053,0.2092,28.9014,0.3691,0.3575,4.842,2.264,82.6184
6.0007,0.205,28.6314,0.3555,0.3477,4.7371,2.2575,83.1331
6.0047,0.2026,27.9643,0.3357,0.3376,4.5535,2.2518,83.4542
6.0061,0.2035,26.6217,0.3284,0.3374,4.2677,2.2516,83.8165
6.0048,0.2075,27.1852,0.3198,0.331,4.1759,2.2554,84.0426
5.9951,0.2127,27.3937,0.3139,0.3225,4.2156,2.2494,84.2082
5.9936,0.2086,28.1015,0.3208,0.3391,4.2229,2.2268,83.936
5.9984,0.2069,28.7868,0.3094,0.3179,4.4008,2.2461,83.7489
6.0023,0.2136,31.4934,0.329,0.3385,5.0035,2.3561,83.4811
6.0057,0.2219,34.1937,0.3498,0.3842,4.9869,2.4383,83.2712
5.9994,0.2145,38.5274,0.4175,0.4535,4.8346,2.413,83.1446
5.9894,0.2166,39.4062,0.4587,0.4941,4.592,2.3849,83.0685
5.9869,0.2363,37.9033,0.3899,0.4104,4.759,2.3279,83.0177
5.993,0.2281,40.1173,0.3915,0.4017,6.0746,2.3207,82.844
6.0031,0.2072,49.5115,0.4516,0.4479,7.6743,2.4696,82.5554
6.0051,0.2041,55.4811,0.5032,0.5606,7.8505,2.5461,82.0972
6.0023,0.2098,52.5744,0.459,0.5045,5.9203,2.4762,81.8492
5.9991,0.2282,44.0319,0.3589,0.3737,4.3169,2.3691,81.7672
5.9963,0.2424,33.6902,0.359,0.3891,4.1453,2.3105,81.8861
